R_ID,Or_ID,Prod_Rating,Delivery_Service_Rating
RT_101005162,OR_31004205,2,1
RT_101005163,OR_31007949,5,3
RT_101005164,OR_31000923,2,5
RT_101005165,OR_31007184,1,2
RT_101005166,OR_31005527,3,5
RT_101005167,OR_31000510,5,1
RT_101005168,OR_31005524,4,1
RT_101005169,OR_31004972,5,2
RT_101005170,OR_31000288,2,4
RT_101005171,OR_31009491,1,3
RT_101005172,OR_31005147,2,5
RT_101005173,OR_31008843,4,4
RT_101005174,OR_31001239,3,4
RT_101005175,OR_31007373,3,5
RT_101005176,OR_31006200,2,3
RT_101005177,OR_31001510,1,4
RT_101005178,OR_31009016,2,5
RT_101005179,OR_31004325,4,3
RT_101005180,OR_31006402,5,5
RT_101005181,OR_31005296,1,3
RT_101005182,OR_31006520,4,4
RT_101005183,OR_31002567,5,3
RT_101005184,OR_31008110,2,4
RT_101005185,OR_31007450,3,1
RT_101005186,OR_31004993,2,3
RT_101005187,OR_31007897,2,4
RT_101005188,OR_31009930,4,1
RT_101005189,OR_31002783,2,2
RT_101005190,OR_31007511,3,2
RT_101005191,OR_31004569,3,4
RT_101005192,OR_31006319,1,3
RT_101005193,OR_31001803,5,2
RT_101005194,OR_31003561,4,1
RT_101005195,OR_31001715,3,3
RT_101005196,OR_31001051,1,3
RT_101005197,OR_31007728,3,3
RT_101005198,OR_31008649,1,4
RT_101005199,OR_31008927,5,3
RT_101005200,OR_31003519,2,5
RT_101005201,OR_31006668,2,3
RT_101005202,OR_31008693,5,2
RT_101005203,OR_31006340,2,4
RT_101005204,OR_31002339,3,3
RT_101005205,OR_31004967,3,2
RT_101005206,OR_31009524,2,3
RT_101005207,OR_31005805,3,2
RT_101005208,OR_31002906,1,5
RT_101005209,OR_31001543,3,2
RT_101005210,OR_31000948,1,5
RT_101005211,OR_31004387,4,1
RT_101005212,OR_31005684,1,4
RT_101005213,OR_31002347,5,1
RT_101005214,OR_31001482,3,4
RT_101005215,OR_31001967,4,2
RT_101005216,OR_31003711,1,2
RT_101005217,OR_31009692,4,5
RT_101005218,OR_31004100,5,1
RT_101005219,OR_31008224,1,3
RT_101005220,OR_31001606,1,5
RT_101005221,OR_31009275,2,5
RT_101005222,OR_31004247,5,1
RT_101005223,OR_31000322,5,2
RT_101005224,OR_31003663,3,3
RT_101005225,OR_31008181,5,1
RT_101005226,OR_31008804,3,4
RT_101005227,OR_31000097,3,4
RT_101005228,OR_31009138,5,1
RT_101005229,OR_31007245,2,2
RT_101005230,OR_31002703,3,3
RT_101005231,OR_31006909,2,5
RT_101005232,OR_31009348,5,2
RT_101005233,OR_31005930,4,4
RT_101005234,OR_31002786,4,5
RT_101005235,OR_31003859,5,5
RT_101005236,OR_31009200,3,2
RT_101005237,OR_31005051,1,2
RT_101005238,OR_31009410,3,4
RT_101005239,OR_31006913,4,4
RT_101005240,OR_31009460,4,3
RT_101005241,OR_31002513,3,2
RT_101005242,OR_31007801,1,5
RT_101005243,OR_31001597,4,5
RT_101005244,OR_31008525,1,4
RT_101005245,OR_31005075,1,1
RT_101005246,OR_31002543,5,5
RT_101005247,OR_31005606,2,4
RT_101005248,OR_31004754,4,3
RT_101005249,OR_31006193,4,2
RT_101005250,OR_31000274,3,5
RT_101005251,OR_31009707,1,2
RT_101005252,OR_31005692,4,1
RT_101005253,OR_31000859,3,3
RT_101005254,OR_31004795,3,3
RT_101005255,OR_31007572,4,1
RT_101005256,OR_31007690,3,5
RT_101005257,OR_31005614,5,2
RT_101005258,OR_31002472,3,2
RT_101005259,OR_31000058,4,1
RT_101005260,OR_31000048,1,3
RT_101005261,OR_31006202,2,5
RT_101005262,OR_31005360,4,2
RT_101005263,OR_31009921,5,3
RT_101005264,OR_31008098,3,4
RT_101005265,OR_31008256,3,2
RT_101005266,OR_31005047,3,4
RT_101005267,OR_31005729,5,3
RT_101005268,OR_31000957,2,5
RT_101005269,OR_31009557,5,5
RT_101005270,OR_31008028,4,1
RT_101005271,OR_31001095,3,1
RT_101005272,OR_31003595,2,3
RT_101005273,OR_31001440,4,5
RT_101005274,OR_31009570,3,2
RT_101005275,OR_31006055,1,4
RT_101005276,OR_31000319,4,5
RT_101005277,OR_31000443,3,5
RT_101005278,OR_31008027,5,2
RT_101005279,OR_31006478,3,3
RT_101005280,OR_31003744,3,5
RT_101005281,OR_31001381,1,5
RT_101005282,OR_31007346,5,5
RT_101005283,OR_31004585,1,2
RT_101005284,OR_31002752,1,4
RT_101005285,OR_31004566,1,3
RT_101005286,OR_31009221,4,1
RT_101005287,OR_31006000,3,4
RT_101005288,OR_31005905,2,2
RT_101005289,OR_31003707,2,2
RT_101005290,OR_31001936,5,2
RT_101005291,OR_31003655,4,1
RT_101005292,OR_31006300,3,2
RT_101005293,OR_31004827,1,2
RT_101005294,OR_31002136,4,2
RT_101005295,OR_31000665,3,1
RT_101005296,OR_31007750,5,1
RT_101005297,OR_31002423,3,4
RT_101005298,OR_31007000,3,2
RT_101005299,OR_31009380,1,1
RT_101005300,OR_31005895,2,2
RT_101005301,OR_31004609,1,5
RT_101005302,OR_31007695,5,4
RT_101005303,OR_31001360,1,3
RT_101005304,OR_31002000,1,5
RT_101005305,OR_31003676,4,3
RT_101005306,OR_31007175,3,4
RT_101005307,OR_31006974,2,2
RT_101005308,OR_31003117,4,4
RT_101005309,OR_31009360,1,2
RT_101005310,OR_31000305,1,4
RT_101005311,OR_31009214,4,4
RT_101005312,OR_31009774,5,5
RT_101005313,OR_31005827,2,4
RT_101005314,OR_31000373,2,4
RT_101005315,OR_31003296,2,1
RT_101005316,OR_31003660,2,5
RT_101005317,OR_31007323,3,3
RT_101005318,OR_31008298,4,3
RT_101005319,OR_31006659,5,5
RT_101005320,OR_31008033,4,4
RT_101005321,OR_31003856,1,3
RT_101005322,OR_31009673,2,5
RT_101005323,OR_31002891,2,3
RT_101005324,OR_31009012,1,2
RT_101005325,OR_31005681,3,2
RT_101005326,OR_31002513,1,5
RT_101005327,OR_31001356,1,5
RT_101005328,OR_31007955,3,1
RT_101005329,OR_31008542,1,3
RT_101005330,OR_31009797,2,2
RT_101005331,OR_31007558,5,3
RT_101005332,OR_31006426,3,4
RT_101005333,OR_31008830,3,1
RT_101005334,OR_31000104,4,5
RT_101005335,OR_31009492,4,3
RT_101005336,OR_31008397,3,1
RT_101005337,OR_31006396,1,5
RT_101005338,OR_31005233,2,4
RT_101005339,OR_31000081,3,3
RT_101005340,OR_31007971,3,2
RT_101005341,OR_31009285,3,1
RT_101005342,OR_31004913,1,2
RT_101005343,OR_31002754,5,5
RT_101005344,OR_31001860,4,3
RT_101005345,OR_31003554,1,5
RT_101005346,OR_31008814,3,3
RT_101005347,OR_31000712,4,5
RT_101005348,OR_31001247,4,4
RT_101005349,OR_31002547,1,2
RT_101005350,OR_31008743,1,3
RT_101005351,OR_31009409,2,2
RT_101005352,OR_31004632,3,5
RT_101005353,OR_31002229,4,4
RT_101005354,OR_31009417,3,3
RT_101005355,OR_31007450,5,4
RT_101005356,OR_31009824,2,5
RT_101005357,OR_31006080,4,5
RT_101005358,OR_31004942,1,3
RT_101005359,OR_31008276,4,3
RT_101005360,OR_31000106,3,3
RT_101005361,OR_31008852,1,4
RT_101005362,OR_31007917,1,1
RT_101005363,OR_31001209,1,4
RT_101005364,OR_31009438,5,3
RT_101005365,OR_31006122,2,2
RT_101005366,OR_31004117,1,1
RT_101005367,OR_31000862,2,5
RT_101005368,OR_31000012,5,1
RT_101005369,OR_31005702,2,5
RT_101005370,OR_31004324,4,4
RT_101005371,OR_31005198,1,5
RT_101005372,OR_31008385,4,2
RT_101005373,OR_31003661,3,4
RT_101005374,OR_31005849,2,4
RT_101005375,OR_31007936,1,2
RT_101005376,OR_31008324,1,5
RT_101005377,OR_31003591,5,3
RT_101005378,OR_31000818,1,2
RT_101005379,OR_31005941,3,3
RT_101005380,OR_31002048,5,4
RT_101005381,OR_31006116,2,2
RT_101005382,OR_31007485,1,3
RT_101005383,OR_31003776,1,3
RT_101005384,OR_31000715,3,3
RT_101005385,OR_31005953,1,2
RT_101005386,OR_31004020,2,2
RT_101005387,OR_31002072,2,1
RT_101005388,OR_31002522,3,1
RT_101005389,OR_31002462,5,2
RT_101005390,OR_31005928,4,4
RT_101005391,OR_31005352,5,5
RT_101005392,OR_31004654,5,1
RT_101005393,OR_31003625,4,5
RT_101005394,OR_31002566,1,3
RT_101005395,OR_31005618,2,2
RT_101005396,OR_31005838,2,4
RT_101005397,OR_31009676,3,1
RT_101005398,OR_31001456,5,3
RT_101005399,OR_31007917,4,2
RT_101005400,OR_31000343,3,3
RT_101005401,OR_31004055,3,4
RT_101005402,OR_31004417,1,2
RT_101005403,OR_31002074,4,1
RT_101005404,OR_31008129,1,2
RT_101005405,OR_31008357,1,4
RT_101005406,OR_31001698,2,4
RT_101005407,OR_31003930,1,1
RT_101005408,OR_31000786,5,1
RT_101005409,OR_31001236,2,4
RT_101005410,OR_31002931,3,5
RT_101005411,OR_31006090,5,4
RT_101005412,OR_31006981,4,1
RT_101005413,OR_31003531,4,2
RT_101005414,OR_31008399,5,4
RT_101005415,OR_31000473,2,3
RT_101005416,OR_31008587,2,2
RT_101005417,OR_31001319,5,5
RT_101005418,OR_31003478,4,5
RT_101005419,OR_31007328,1,5
RT_101005420,OR_31007455,5,3
RT_101005421,OR_31006250,1,1
RT_101005422,OR_31009401,3,4
RT_101005423,OR_31007057,3,5
RT_101005424,OR_31008866,3,3
RT_101005425,OR_31008252,5,1
RT_101005426,OR_31003961,5,2
RT_101005427,OR_31000533,2,4
RT_101005428,OR_31009289,2,1
RT_101005429,OR_31003505,2,1
RT_101005430,OR_31003043,1,4
RT_101005431,OR_31009276,1,3
RT_101005432,OR_31006406,5,3
RT_101005433,OR_31008700,5,2
RT_101005434,OR_31003998,1,2
RT_101005435,OR_31003358,1,3
RT_101005436,OR_31001088,3,5
RT_101005437,OR_31006865,2,1
RT_101005438,OR_31001345,4,3
RT_101005439,OR_31000575,2,1
RT_101005440,OR_31002309,4,1
RT_101005441,OR_31006400,5,4
RT_101005442,OR_31004811,4,4
RT_101005443,OR_31007155,4,3
RT_101005444,OR_31000732,5,1
RT_101005445,OR_31009429,3,4
RT_101005446,OR_31009154,4,4
RT_101005447,OR_31004633,5,1
RT_101005448,OR_31007453,1,3
RT_101005449,OR_31004001,2,3
RT_101005450,OR_31003622,5,2
RT_101005451,OR_31006761,3,4
RT_101005452,OR_31002937,3,4
RT_101005453,OR_31000118,4,5
RT_101005454,OR_31008768,3,2
RT_101005455,OR_31002180,3,3
RT_101005456,OR_31000197,1,1
RT_101005457,OR_31000503,1,4
RT_101005458,OR_31002429,4,4
RT_101005459,OR_31002336,3,2
RT_101005460,OR_31009366,5,4
RT_101005461,OR_31006381,3,2
RT_101005462,OR_31006431,5,4
RT_101005463,OR_31008862,5,1
RT_101005464,OR_31003309,3,5
RT_101005465,OR_31009049,3,4
RT_101005466,OR_31002477,4,2
RT_101005467,OR_31007532,5,2
RT_101005468,OR_31005401,2,4
RT_101005469,OR_31002068,2,2
RT_101005470,OR_31003480,3,1
RT_101005471,OR_31003998,5,2
RT_101005472,OR_31008968,2,2
RT_101005473,OR_31007028,3,5
RT_101005474,OR_31007490,3,4
RT_101005475,OR_31008649,2,2
RT_101005476,OR_31001791,2,4
RT_101005477,OR_31002727,4,4
RT_101005478,OR_31008438,4,5
RT_101005479,OR_31009035,5,2
RT_101005480,OR_31003329,3,5
RT_101005481,OR_31007241,2,4
RT_101005482,OR_31003392,1,4
RT_101005483,OR_31005443,1,1
RT_101005484,OR_31005293,4,5
RT_101005485,OR_31009419,4,2
RT_101005486,OR_31003013,5,4
RT_101005487,OR_31000948,5,2
RT_101005488,OR_31007972,1,4
RT_101005489,OR_31008508,2,4
RT_101005490,OR_31008604,1,4
RT_101005491,OR_31009447,1,4
RT_101005492,OR_31009176,2,4
RT_101005493,OR_31008531,5,3
RT_101005494,OR_31007710,5,5
RT_101005495,OR_31004270,2,2
RT_101005496,OR_31005844,3,5
RT_101005497,OR_31003727,5,5
RT_101005498,OR_31004384,1,3
RT_101005499,OR_31004701,3,5
RT_101005500,OR_31002827,5,5
RT_101005501,OR_31004929,5,2
RT_101005502,OR_31009457,2,3
RT_101005503,OR_31004205,1,4
RT_101005504,OR_31006753,3,2
RT_101005505,OR_31001756,1,4
RT_101005506,OR_31000337,3,5
RT_101005507,OR_31009916,2,3
RT_101005508,OR_31008784,4,4
RT_101005509,OR_31004656,1,4
RT_101005510,OR_31008991,2,3
RT_101005511,OR_31008461,4,1
RT_101005512,OR_31001483,1,4
RT_101005513,OR_31002431,1,5
RT_101005514,OR_31003953,4,4
RT_101005515,OR_31007669,4,3
RT_101005516,OR_31001678,4,5
RT_101005517,OR_31009464,4,3
RT_101005518,OR_31006696,3,3
RT_101005519,OR_31007988,1,1
RT_101005520,OR_31006867,1,5
RT_101005521,OR_31008822,1,1
RT_101005522,OR_31005459,3,3
RT_101005523,OR_31006787,4,4
RT_101005524,OR_31004855,5,4
RT_101005525,OR_31003613,3,1
RT_101005526,OR_31009432,2,3
RT_101005527,OR_31006465,2,4
RT_101005528,OR_31006565,2,3
RT_101005529,OR_31003669,2,1
RT_101005530,OR_31005165,4,5
RT_101005531,OR_31007693,1,3
RT_101005532,OR_31008952,5,4
RT_101005533,OR_31005643,3,1
RT_101005534,OR_31006550,5,3
RT_101005535,OR_31006385,5,2
RT_101005536,OR_31000362,4,4
RT_101005537,OR_31002004,3,3
RT_101005538,OR_31000801,4,4
RT_101005539,OR_31007918,3,2
RT_101005540,OR_31007744,5,3
RT_101005541,OR_31000443,3,3
RT_101005542,OR_31002645,1,4
RT_101005543,OR_31000794,4,2
RT_101005544,OR_31007586,2,5
RT_101005545,OR_31001115,2,1
RT_101005546,OR_31002392,5,1
RT_101005547,OR_31007511,4,1
RT_101005548,OR_31000686,3,3
RT_101005549,OR_31009934,5,5
RT_101005550,OR_31002281,4,1
RT_101005551,OR_31008131,2,2
RT_101005552,OR_31002807,2,5
RT_101005553,OR_31002821,3,3
RT_101005554,OR_31001111,1,4
RT_101005555,OR_31001184,2,1
RT_101005556,OR_31005566,3,3
RT_101005557,OR_31004662,5,4
RT_101005558,OR_31005362,2,2
RT_101005559,OR_31004443,3,3
RT_101005560,OR_31001295,3,3
RT_101005561,OR_31009293,4,1
RT_101005562,OR_31001254,2,4
RT_101005563,OR_31000497,1,2
RT_101005564,OR_31009914,5,2
RT_101005565,OR_31001053,3,5
RT_101005566,OR_31005741,4,2
RT_101005567,OR_31009169,5,5
RT_101005568,OR_31002587,4,4
RT_101005569,OR_31004539,5,2
RT_101005570,OR_31002922,2,4
RT_101005571,OR_31001579,5,1
RT_101005572,OR_31001772,3,5
RT_101005573,OR_31001612,5,3
RT_101005574,OR_31005028,5,2
RT_101005575,OR_31004315,3,1
RT_101005576,OR_31001276,5,3
RT_101005577,OR_31006597,5,4
RT_101005578,OR_31003938,2,3
RT_101005579,OR_31004404,5,5
RT_101005580,OR_31006339,4,1
RT_101005581,OR_31003583,2,1
RT_101005582,OR_31006273,3,2
RT_101005583,OR_31003881,1,3
RT_101005584,OR_31009472,2,2
RT_101005585,OR_31005824,5,2
RT_101005586,OR_31005877,3,1
RT_101005587,OR_31003801,3,5
RT_101005588,OR_31008668,1,3
RT_101005589,OR_31003799,1,4
RT_101005590,OR_31008316,2,1
RT_101005591,OR_31008715,1,2
RT_101005592,OR_31004995,2,1
RT_101005593,OR_31005212,3,5
RT_101005594,OR_31004964,4,5
RT_101005595,OR_31004104,3,5
RT_101005596,OR_31001128,3,3
RT_101005597,OR_31003406,3,3
RT_101005598,OR_31008683,1,2
RT_101005599,OR_31001444,4,4
RT_101005600,OR_31004563,5,4
RT_101005601,OR_31001656,5,2
RT_101005602,OR_31003455,3,1
RT_101005603,OR_31000092,3,1
RT_101005604,OR_31006402,1,3
RT_101005605,OR_31000847,1,1
RT_101005606,OR_31002436,2,2
RT_101005607,OR_31001998,4,5
RT_101005608,OR_31004399,5,4
RT_101005609,OR_31006000,1,2
RT_101005610,OR_31001812,3,2
RT_101005611,OR_31004700,2,1
RT_101005612,OR_31005189,3,3
RT_101005613,OR_31005306,3,5
RT_101005614,OR_31009828,5,5
RT_101005615,OR_31001429,4,5
RT_101005616,OR_31005782,3,5
RT_101005617,OR_31008206,4,1
RT_101005618,OR_31008147,4,5
RT_101005619,OR_31006630,3,3
RT_101005620,OR_31006565,1,4
RT_101005621,OR_31002340,3,3
RT_101005622,OR_31000675,5,3
RT_101005623,OR_31008370,4,4
RT_101005624,OR_31009183,2,4
RT_101005625,OR_31002262,2,2
RT_101005626,OR_31004842,2,5
RT_101005627,OR_31008451,1,4
RT_101005628,OR_31001359,4,3
RT_101005629,OR_31005360,4,5
RT_101005630,OR_31004410,1,1
RT_101005631,OR_31000244,5,3
RT_101005632,OR_31004846,3,1
RT_101005633,OR_31000251,1,5
RT_101005634,OR_31002316,2,4
RT_101005635,OR_31008907,2,3
RT_101005636,OR_31004385,2,3
RT_101005637,OR_31004269,1,3
RT_101005638,OR_31006740,3,4
RT_101005639,OR_31004005,2,2
RT_101005640,OR_31000276,4,5
RT_101005641,OR_31002965,3,2
RT_101005642,OR_31008264,2,2
RT_101005643,OR_31005262,5,2
RT_101005644,OR_31004681,4,5
RT_101005645,OR_31001507,4,3
RT_101005646,OR_31005916,4,1
RT_101005647,OR_31001646,3,1
RT_101005648,OR_31009956,5,5
RT_101005649,OR_31005668,3,4
RT_101005650,OR_31003737,1,4
RT_101005651,OR_31003269,3,3
RT_101005652,OR_31006001,1,3
RT_101005653,OR_31004208,2,5
RT_101005654,OR_31005717,2,2
RT_101005655,OR_31003939,2,2
RT_101005656,OR_31009557,4,5
RT_101005657,OR_31005330,4,2
RT_101005658,OR_31002571,1,1
RT_101005659,OR_31007993,4,4
RT_101005660,OR_31006964,4,5
RT_101005661,OR_31008798,2,1
RT_101005662,OR_31006835,3,5
RT_101005663,OR_31002130,3,4
RT_101005664,OR_31003782,1,3
RT_101005665,OR_31000468,5,2
RT_101005666,OR_31009851,5,2
RT_101005667,OR_31001133,2,2
RT_101005668,OR_31009958,3,4
RT_101005669,OR_31009545,1,5
RT_101005670,OR_31000801,4,3
RT_101005671,OR_31006686,2,2
RT_101005672,OR_31008581,2,3
RT_101005673,OR_31008379,3,5
RT_101005674,OR_31003113,1,3
RT_101005675,OR_31006964,5,2
RT_101005676,OR_31006567,2,5
RT_101005677,OR_31004765,1,5
RT_101005678,OR_31005142,5,5
RT_101005679,OR_31009234,3,3
RT_101005680,OR_31008060,2,3
RT_101005681,OR_31002339,2,1
RT_101005682,OR_31003692,5,1
RT_101005683,OR_31002286,1,3
RT_101005684,OR_31009814,4,5
RT_101005685,OR_31004916,4,2
RT_101005686,OR_31007533,2,2
RT_101005687,OR_31009685,1,4
RT_101005688,OR_31008965,1,1
RT_101005689,OR_31002444,1,3
RT_101005690,OR_31000857,4,4
RT_101005691,OR_31009914,5,2
RT_101005692,OR_31000465,4,1
RT_101005693,OR_31006498,3,2
RT_101005694,OR_31006246,4,4
RT_101005695,OR_31001107,3,4
RT_101005696,OR_31004696,5,3
RT_101005697,OR_31008495,1,4
RT_101005698,OR_31007458,4,2
RT_101005699,OR_31004061,2,4
RT_101005700,OR_31001264,4,4
RT_101005701,OR_31000179,5,5
RT_101005702,OR_31004196,2,5
RT_101005703,OR_31001806,5,2
RT_101005704,OR_31009119,1,3
RT_101005705,OR_31006862,4,4
RT_101005706,OR_31003516,2,3
RT_101005707,OR_31008705,5,2
RT_101005708,OR_31000521,5,1
RT_101005709,OR_31009462,3,3
RT_101005710,OR_31007023,5,3
RT_101005711,OR_31000972,4,1
RT_101005712,OR_31000630,4,4
RT_101005713,OR_31007595,3,1
RT_101005714,OR_31003783,3,5
RT_101005715,OR_31009972,2,1
RT_101005716,OR_31006863,5,5
RT_101005717,OR_31005213,4,2
RT_101005718,OR_31005937,4,3
RT_101005719,OR_31003570,1,4
RT_101005720,OR_31006981,5,5
RT_101005721,OR_31007248,5,2
RT_101005722,OR_31002365,2,5
RT_101005723,OR_31004119,4,4
RT_101005724,OR_31004197,1,4
RT_101005725,OR_31009248,1,5
RT_101005726,OR_31009592,3,1
RT_101005727,OR_31005130,5,3
RT_101005728,OR_31009116,3,1
RT_101005729,OR_31006307,1,5
RT_101005730,OR_31001431,2,1
RT_101005731,OR_31000147,2,1
RT_101005732,OR_31006855,5,2
RT_101005733,OR_31009520,1,3
RT_101005734,OR_31007309,2,3
RT_101005735,OR_31008808,2,4
RT_101005736,OR_31001467,4,4
RT_101005737,OR_31009506,3,2
RT_101005738,OR_31004924,4,1
RT_101005739,OR_31001129,2,3
RT_101005740,OR_31004636,3,1
RT_101005741,OR_31002636,5,3
RT_101005742,OR_31008272,3,5
RT_101005743,OR_31001221,2,2
RT_101005744,OR_31004589,4,1
RT_101005745,OR_31001125,1,4
RT_101005746,OR_31005736,3,4
RT_101005747,OR_31009580,3,2
RT_101005748,OR_31004350,1,4
RT_101005749,OR_31001175,4,2
RT_101005750,OR_31007928,5,1
RT_101005751,OR_31002917,2,3
RT_101005752,OR_31009146,1,2
RT_101005753,OR_31008550,2,3
RT_101005754,OR_31002599,1,4
RT_101005755,OR_31007978,1,3
RT_101005756,OR_31007054,2,2
RT_101005757,OR_31009661,5,3
RT_101005758,OR_31006014,5,5
RT_101005759,OR_31007515,3,2
RT_101005760,OR_31008080,5,5
RT_101005761,OR_31001111,5,5
RT_101005762,OR_31000504,5,4
RT_101005763,OR_31000102,1,1
RT_101005764,OR_31008444,5,2
RT_101005765,OR_31005073,5,4
RT_101005766,OR_31006684,5,2
RT_101005767,OR_31000151,4,5
RT_101005768,OR_31003720,1,1
RT_101005769,OR_31002854,4,3
RT_101005770,OR_31003882,3,1
RT_101005771,OR_31001957,5,4
RT_101005772,OR_31009194,4,5
RT_101005773,OR_31007334,1,5
RT_101005774,OR_31000512,4,3
RT_101005775,OR_31001996,1,2
RT_101005776,OR_31005456,4,1
RT_101005777,OR_31005777,2,2
RT_101005778,OR_31003245,2,3
RT_101005779,OR_31006236,1,3
RT_101005780,OR_31008325,4,3
RT_101005781,OR_31001486,2,3
RT_101005782,OR_31009353,2,1
RT_101005783,OR_31006307,4,1
RT_101005784,OR_31006093,4,2
RT_101005785,OR_31006097,3,3
RT_101005786,OR_31002272,5,1
RT_101005787,OR_31004025,4,4
RT_101005788,OR_31000160,5,2
RT_101005789,OR_31007337,3,5
RT_101005790,OR_31003078,4,2
RT_101005791,OR_31002574,3,1
RT_101005792,OR_31004619,1,4
RT_101005793,OR_31003442,5,4
RT_101005794,OR_31006991,1,1
RT_101005795,OR_31001889,1,2
RT_101005796,OR_31005545,1,4
RT_101005797,OR_31009236,1,1
RT_101005798,OR_31004901,2,2
RT_101005799,OR_31006103,1,2
RT_101005800,OR_31003468,5,5
RT_101005801,OR_31006977,5,3
RT_101005802,OR_31004940,2,2
RT_101005803,OR_31009779,1,2
RT_101005804,OR_31006944,2,4
RT_101005805,OR_31004657,3,5
RT_101005806,OR_31002139,3,3
RT_101005807,OR_31001814,3,4
RT_101005808,OR_31006705,3,2
RT_101005809,OR_31001402,5,3
RT_101005810,OR_31004825,3,3
RT_101005811,OR_31003593,3,4
RT_101005812,OR_31007757,1,2
RT_101005813,OR_31005090,2,4
RT_101005814,OR_31008993,5,5
RT_101005815,OR_31009393,2,2
RT_101005816,OR_31007734,3,2
RT_101005817,OR_31003574,5,4
RT_101005818,OR_31006737,2,4
RT_101005819,OR_31009080,4,5
RT_101005820,OR_31007031,4,2
RT_101005821,OR_31003695,4,3
RT_101005822,OR_31008730,2,3
RT_101005823,OR_31007369,5,1
RT_101005824,OR_31002136,4,3
RT_101005825,OR_31007507,4,4
RT_101005826,OR_31000614,4,1
RT_101005827,OR_31009120,5,3
RT_101005828,OR_31007525,3,3
RT_101005829,OR_31002031,1,4
RT_101005830,OR_31002479,4,3
RT_101005831,OR_31006448,3,1
RT_101005832,OR_31003936,1,2
RT_101005833,OR_31006016,2,2
RT_101005834,OR_31003054,1,4
RT_101005835,OR_31007828,1,3
RT_101005836,OR_31005043,2,4
RT_101005837,OR_31008422,2,3
RT_101005838,OR_31008437,3,3
RT_101005839,OR_31001688,2,4
RT_101005840,OR_31004707,3,4
RT_101005841,OR_31005760,5,2
RT_101005842,OR_31000995,4,3
RT_101005843,OR_31006176,3,2
RT_101005844,OR_31000295,2,1
RT_101005845,OR_31000475,3,1
RT_101005846,OR_31008001,4,4
RT_101005847,OR_31007333,3,5
RT_101005848,OR_31007460,1,2
RT_101005849,OR_31007962,4,2
RT_101005850,OR_31002420,3,2
RT_101005851,OR_31001472,4,2
RT_101005852,OR_31002026,5,1
RT_101005853,OR_31008960,3,1
RT_101005854,OR_31008827,2,1
RT_101005855,OR_31002795,4,4
RT_101005856,OR_31001671,1,4
RT_101005857,OR_31004528,4,5
RT_101005858,OR_31002015,3,3
RT_101005859,OR_31009069,1,2
RT_101005860,OR_31009790,5,1
RT_101005861,OR_31008699,5,5
RT_101005862,OR_31000327,3,3
RT_101005863,OR_31000445,2,3
RT_101005864,OR_31004226,2,3
RT_101005865,OR_31001915,2,3
RT_101005866,OR_31002063,1,2
RT_101005867,OR_31008973,1,3
RT_101005868,OR_31008487,5,3
RT_101005869,OR_31008318,4,1
RT_101005870,OR_31009771,4,3
RT_101005871,OR_31007804,2,2
RT_101005872,OR_31008620,1,1
RT_101005873,OR_31004949,4,2
RT_101005874,OR_31006413,3,5
RT_101005875,OR_31006725,4,4
RT_101005876,OR_31005961,1,3
RT_101005877,OR_31003597,5,4
RT_101005878,OR_31004055,4,3
RT_101005879,OR_31001737,1,5
RT_101005880,OR_31008163,5,1
RT_101005881,OR_31006689,5,4
RT_101005882,OR_31002559,1,5
RT_101005883,OR_31007608,2,5
RT_101005884,OR_31004217,5,2
RT_101005885,OR_31004915,3,1
RT_101005886,OR_31006416,4,5
RT_101005887,OR_31007563,2,1
RT_101005888,OR_31001481,5,2
RT_101005889,OR_31007074,1,3
RT_101005890,OR_31009899,2,2
RT_101005891,OR_31006466,3,5
RT_101005892,OR_31005184,5,5
RT_101005893,OR_31009982,5,1
RT_101005894,OR_31001358,5,3
RT_101005895,OR_31008662,5,2
RT_101005896,OR_31000171,3,4
RT_101005897,OR_31001190,5,4
RT_101005898,OR_31000590,3,1
RT_101005899,OR_31003021,1,1
RT_101005900,OR_31004147,5,1
RT_101005901,OR_31002304,3,2
RT_101005902,OR_31006879,4,5
RT_101005903,OR_31003018,3,5
RT_101005904,OR_31008942,1,2
RT_101005905,OR_31008799,5,3
RT_101005906,OR_31006447,5,4
RT_101005907,OR_31007192,3,1
RT_101005908,OR_31000926,1,4
RT_101005909,OR_31003482,5,4
RT_101005910,OR_31002641,3,2
RT_101005911,OR_31002939,4,4
RT_101005912,OR_31003248,3,4
RT_101005913,OR_31009952,1,5
RT_101005914,OR_31004472,4,5
RT_101005915,OR_31008775,5,4
RT_101005916,OR_31008200,2,5
RT_101005917,OR_31001241,4,5
RT_101005918,OR_31004031,5,1
RT_101005919,OR_31008119,3,4
RT_101005920,OR_31006183,2,4
RT_101005921,OR_31009391,5,5
RT_101005922,OR_31004253,5,5
RT_101005923,OR_31000791,3,2
RT_101005924,OR_31005961,3,5
RT_101005925,OR_31004944,1,4
RT_101005926,OR_31007017,5,1
RT_101005927,OR_31003483,1,2
RT_101005928,OR_31002636,5,3
RT_101005929,OR_31008995,3,2
RT_101005930,OR_31001454,3,1
RT_101005931,OR_31002429,2,5
RT_101005932,OR_31000847,2,3
RT_101005933,OR_31006894,5,4
RT_101005934,OR_31002350,1,5
RT_101005935,OR_31004447,5,4
RT_101005936,OR_31000612,4,2
RT_101005937,OR_31003076,3,2
